Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (kgf/W),App message,
19.1,1820,,,,0.11166152268164213,6.225902867379034,8.86847522076592,5478,0,55.214265306246446,0.0020223310418477987,,
19.150000000000002,1820,,,,0.11163046187579109,6.2270513723384555,8.857154218037088,5481,0,55.15395432844119,0.0020239793000340995,,
19.2,1820,,,,0.11163046187579109,6.22633806091574,8.880160595179916,5490,0,55.290881900812884,0.0020189669261569494,,
19.25,1820,,,,0.11163046187579109,6.228511756638457,8.893657966645062,5483,0,55.39425320477004,0.0020151993287668064,,
19.3,1820,,,,0.11166882964708622,6.229838219302347,8.89261223366188,5474,0,55.3995355627024,0.002015699743921084,,
19.35,1820,,,,0.11166882964708622,6.228293362643846,8.886157798545847,5482,0,55.345597636088954,0.002017664175953732,,
19.400000000000002,1820,,,,0.11166882964708622,6.2279389004375725,8.877425612704657,5485,0,55.288064309104186,0.0020197637779967984,,
19.45,1820,,,,0.11168682551701106,6.226220684479218,8.89073919826316,5472,0,55.35570429653627,0.002017620892667417,,
19.5,1820,,,,0.11168682551701106,6.221920882403301,8.875488386693856,5481,0,55.22258653469849,0.0020224845036339234,,
19.55,1820,,,,0.11168682551701106,6.224942446108026,8.884266936944858,5481,0,55.30405035834218,0.002019505348945278,,
19.6,1820,,,,0.11170057948152798,6.223900277995974,8.891694334352259,5479,0,55.341018839430255,0.0020184048256433936,,
19.650000000000002,1820,,,,0.11170057948152798,6.224057166131281,8.876229161957912,5473,0,55.246157723707604,0.0020218705532456293,,
19.7,1820,,,,0.11170057948152798,6.225116521900184,8.878624869171686,5469,0,55.27047436483453,0.0020209810168120563,,
19.75,1820,,,,0.11249401206482708,6.227595040762814,8.879869197009041,5481,0,55.300229373915975,0.002034241328443536,,
19.8,1820,,,,0.11249401206482708,6.228223388655608,8.87348814192929,5481,0,55.2660663845222,0.002035498804675777,,
19.85,1820,,,,0.11249401206482708,6.2260551983220696,8.880962539830705,5474,0,55.29336298721653,0.002034493942624451,,
19.900000000000002,1820,,,,0.11285755652071569,6.2323477476308815,8.889741081045928,5473,0,55.403957803478306,0.00203699448550281,,
19.95,1820,,,,0.11285755652071569,6.235198685608639,8.900610516033934,5481,0,55.497074990689214,0.0020335766621871493,,
20,1820,,,,0.11285755652071569,6.229750652365859,8.881922113849827,5474,0,55.33216008301871,0.0020396376420401376,,
20.05,1820,,,,0.11152880797203076,6.227580560513152,8.871995386837447,5476,0,55.25106600403125,0.002018582011863687,,
20.1,1820,,,,0.11152880797203076,6.2297483768188915,8.861406552920066,5481,0,55.20433308938607,0.002020290831001344,,
20.150000000000002,1820,,,,0.11152880797203076,6.230334376602454,8.869630793291932,5481,0,55.26076563921842,0.0020182277006469676,,
20.2,1820,,,,0.11094473253552646,6.227431482800728,8.856083559376376,5478,0,55.150653571974374,0.0020116666866103047,,
20.25,1820,,,,0.11094473253552646,6.230412071597369,8.871108791192984,5478,0,55.27066330110232,0.0020072987351558306,,
20.3,1820,,,,0.11094473253552646,6.2280585458337585,8.881084142943065,5480,0,55.311911992725236,0.0020058017981753767,,
20.35,1820,,,,0.11070772452828456,6.223998424329267,8.900764121993392,5485,0,55.39834187061334,0.0019983941899714276,,
20.400000000000002,1820,,,,0.11070772452828456,6.230080683247598,8.900985908506735,5478,0,55.45386037044688,0.0019963934663651335,,
20.45,1820,,,,0.11070772452828456,6.229389490885948,8.894758453365656,5474,0,55.40891483336497,0.0019980128623926945,,
20.5,1820,,,,0.11192209767038856,6.229063386142859,8.89567565082404,5481,0,55.41172749155058,0.0020198268983304107,,
20.55,1820,,,,0.11192209767038856,6.2268255530000785,8.876868560910015,5471,0,55.274711985697515,0.0020248336653359445,,
